"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.8031259524041e-53,0.663756525528178,0.408,0.279,4.40900357881851e-49,"0","CITED2"
2.96689661805481e-53,0.311078560918943,0.666,0.509,7.25465561046763e-49,"0","STK17B"
4.87407099003355e-53,0.34940866390896,0.673,0.515,1.191807838483e-48,"0","DNAJB6"
6.11397454802747e-53,0.694199420809616,0.262,0.155,1.49498905648368e-48,"0","METRNL"
1.63935315307154e-52,0.278592255397617,0.719,0.553,4.00854632989053e-48,"0","FYB1"
1.68025268629356e-52,0.267748507559411,0.936,0.822,4.10855386852501e-48,"0","YWHAZ"
3.23062566164512e-52,0.553714356331961,0.322,0.202,7.89952586785465e-48,"0","TBCC"
5.0927272096729e-52,0.35206003227718,0.509,0.354,1.24527365730922e-47,"0","PRKCH"
1.04086673890557e-51,0.477312967791684,0.403,0.272,2.54512734997191e-47,"0","AKIRIN1"
1.57714196618345e-51,0.315144742649321,0.688,0.523,3.85642753571176e-47,"0","SH2D2A"
5.56473636952115e-51,0.324891212694516,0.762,0.629,1.36068933707531e-46,"0","GUK1"
2.24960338191698e-50,0.545554087586479,0.357,0.239,5.50073018946341e-46,"0","ALG13"
8.22754750908922e-50,0.616908502174712,0.525,0.392,2.0117999169225e-45,"0","HSPH1"
1.02820182594606e-49,0.552211526490801,0.366,0.241,2.51415910480332e-45,"0","MT1X"
1.63739801736666e-48,0.399693889105017,0.528,0.39,4.00376563206495e-44,"0","IDS"
