"feature","mean","variance"
"GSDMA",-0.0147949502066928,0.0340271358396893
"AC092718.6",-0.00853475985712295,0.00906030823393798
"PIWIL2",-0.0108937234274338,0.0158640905787193
"AC005580.1",-0.00854634414477065,0.00906032920749306
"LGALS3",4.19574891058118e-16,0.999999999999998
"BTBD11",-0.0180916955071662,0.55407358650718
"C6orf163",-0.0206065089448843,0.0886213663883134
"SLC15A3",-0.0144534038731803,0.0317557757191176
"LINC01504",-0.0157500829975323,0.0408431232397451
"CSGALNACT1",-0.0222881855546073,0.407105598460214
"LINC01943",-2.94382679771055e-16,1
"IVNS1ABP",1.70003763516614e-15,1
"LINC01711",-0.00627075099216156,0.00452790006963267
"FNBP1L",-0.0144472206330926,0.0317557365050902
"AC097534.2",-0.0234625361314536,0.335043662003813
"TDRD9",-0.0208202166762581,0.0931742427420039
"MXD1",-4.07503484231325e-16,0.999999999999999
"TRAC",1.60035879027283e-16,0.999999999999999
"PASK",-1.79487185224168e-16,0.999999999999999
"ERN1",6.01056406231108e-16,0.999999999999999
"IL6R-AS1",-0.010106588853738,0.0135953462456914
"TM4SF19",-0.0237258494398649,0.170670865024906
"LINC01891",-0.0242896276665027,0.259678264046918
"ZNF727",-0.0125064615091026,0.0226718271132029
"AQP3",-3.29745952671006e-16,1
"UNC5B-AS1",-0.0206518646421178,0.0908965888813434
"IKZF3",-3.95093204474272e-16,0.999999999999999
"BCL2L11",2.47635159041781e-15,1
"CCDC121",-0.0232294013514283,0.15014488020625
"FRY",-0.0241702577989934,0.223145942954587
"IGHV3-72",-0.0244297976346034,0.214029629430519
"AL031316.1",-0.0126857141202566,0.0226726389020599
"LPAR1",-0.00627186287695887,0.00452790107590237
"EGLN3",-0.016342195449871,0.0453886671869933
"AC034111.1",-0.00932677294882805,0.0113274339361375
"HSFX1",-0.00626845324077971,0.00452789799013918
"ARMH2",-0.00856902792411002,0.00906037027694197
"CHDH",-0.0119527378059774,0.0204019261960929
"AC012236.1",-0.0085031506658733,0.00906025100506875
"CYTIP",1.17165441145654e-15,0.999999999999999
"SOWAHC",-0.0157754616549834,0.0408433302227346
"AL136309.4",-0.0134328165825259,0.0272124577954448
"BEX1",-0.0209071274693149,0.0954506009815133
"MIF",-9.26679954016947e-15,0.999999999999999
"Z95115.1",-0.0197449962180565,0.07951112347438
"TMEM176A",-0.0126392208839646,0.0226724283447848
"MAML3",-0.0221945926478254,0.118234060407078
"GLT1D1",-0.0164228643592689,0.045389398286022
"HNRNPLL",-1.52104997374288e-15,1
"LRGUK",-0.00747565656361599,0.00679363949325801
"PDK4",-0.012373546633923,0.0226712251853877
"LRRN3",-0.0222794495746871,0.397311915158482
"CMKLR1",-0.0219633066564384,0.113676203030688
"TMEM110-MUSTN1",-0.0125627877517133,0.0226720821986665
"CFP",-0.0228336133816227,0.143299060235496
"POU5F1",-0.00625034449424963,0.00452788160151575
"ZNF396",-0.0209354455324849,0.0954511404496339
"ZDBF2",5.1488980566065e-16,0.999999999999999
"DENND2D",2.07290328558526e-15,0.999999999999999
"HCG27",-0.0205250924519571,0.0886199263134972
"AC130343.2",-0.00999598426798484,0.0135950458094635
"MT-ATP8",-9.31228711251777e-15,0.999999999999999
"CSE1L-AS1",-0.0100844070384714,0.0135952859927616
"AL360181.2",-0.0125148707254543,0.0226718651960506
"SORBS2",-0.0143076289274297,0.0317548512227714
"ANKRD37",-7.13686472484965e-16,1
"IKZF2",-4.67594440360791e-17,0.999999999999999
"IGFBP2",-0.0217823030847661,0.111396133515432
"CLEC10A",-0.015237711646356,0.0362996419433866
"SEPT10",-0.013544049759125,0.027213062372315
"PBX1",-0.0131733993638884,0.0249428964104208
"LTK",-0.023820319639609,0.312203044694016
"IDS",-2.6672951908546e-15,1
"WASF1",-0.0155135933561311,0.0385713668166861
"TRIQK",-0.0214164543962037,0.102285841721727
"Z98885.3",-0.00940152287312219,0.011327603123938
"CD3G",-3.69450062299086e-15,1
"LINC01366",-0.0182698108368174,0.0613079946754039
"NOG",-0.00854053680566106,0.00906031869320116
"AC005253.1",-0.0129694834369306,0.0249418805082988
"AC007114.2",-0.0131192524825113,0.024942626650506
"TRG-AS1",-9.68847748290821e-16,0.999999999999997
"DTHD1",5.31995358129185e-16,1
"OCM",-0.01025174133832,0.0135957405297236
"AC068338.3",-0.0120016185198304,0.0204021254106072
"AC040162.1",-0.0241168884485637,0.277942125772289
"PLS3",-0.0233983745400621,0.154706947020543
"FAM111B",-0.0206619620878309,0.0999955008938378
"LINC01876",-0.0170311907618351,0.0499366620017248
"LINC01252",-0.0125238572271865,0.022671905893288
"AL031600.1",-0.0130546909578253,0.0249423050067157
"AL121985.1",-0.0180012069645103,0.0590328269772607
"AC109449.1",-0.0158005663154398,0.0408435349715783
"ARPC1B",-9.67299601033506e-16,1
"HMSD",-0.014105863612529,0.0294847925489764
"PBXIP1",-7.1205988241972e-16,0.999999999999999
"NELL2",1.34364371932749e-16,1
"KMT2E",6.99140979496047e-15,0.999999999999997
"LINC01644",-0.0231783969555557,0.150143352149948
"AL590617.2",-0.00620379910323903,0.0045278394775388
"AC007349.2",-0.0167042318458918,0.0476626238922247
"AC087286.1",-0.0108639416697028,0.0158639961895843
"CDC42BPB",-0.0143313886163196,0.0317550019044378
"LINC01762",-0.00627138364006698,0.00452790064218695
"MDS2",-0.0224788375834294,0.13190184708894
"DPP4",-1.58398620740159e-16,0.999999999999999
"TNFSF14",2.3708704879075e-15,1
"LZTFL1",1.75258176563024e-16,1
"MBNL1",6.88075366352537e-16,1
"AC023509.4",-0.0243765315349668,0.250548372771453
"UPK3B",-0.00854853155751879,0.00906033316784476
"MYBL1",-1.1292337960127e-15,0.999999999999999
"AC084346.2",-0.0207545879800144,0.0931730223061676
"CCL5",-2.86333279271772e-14,0.999999999999999
"CATIP",-0.0101253914473227,0.0135953973196751
"FSTL4",-0.0121009796095006,0.0204025303620941
"CTSC",-1.25549314325885e-15,0.999999999999995
"AL353596.1",-0.012090591678922,0.0204024880253339
"BCL2A1",8.43363102215793e-16,1
"DMRTC1",-0.0171534990397576,0.0499378814657168
"SETD7",-0.016211403223916,0.60952653364493
"RELB",3.38360855609154e-16,0.999999999999998
"IGF1",-0.0120115493332386,0.0204021658839928
"CCNO",-0.00625654957891254,0.00452788721718524
"LINC01694",-0.0154943994803242,0.0385712189793719
"B4GALT1",-1.47965727285416e-16,1
"PRPH",-0.00626374585667457,0.00452789372989969
"ABCA10",-0.0168125447013614,0.0476636546709489
"DLG1-AS1",-0.00624008233526531,0.00452787231415726
"OST4",-1.43626719843568e-14,1
"ELFN1-AS1",-0.012102059460927,0.020402534763109
"AC010547.4",-0.0196369125564236,0.0749626209171041
"PGK1",1.4580043908099e-15,1
"PTP4A1",2.30566004036126e-15,0.999999999999998
"PRDM16",-0.0208629348671164,0.0954497591014153
"XBP1",-6.89729411400558e-16,0.999999999999999
"AC112491.1",-0.0109002946660681,0.0158641114053831
"UACA",-0.0125680900800184,0.0226721062114708
"RPA4",-0.0131158038876778,0.0249426094696463
"AL391244.3",-0.0165448911419798,0.0453905042209561
"SRSF5",-2.92052457718674e-15,1
"SNHG8",-3.80954296247419e-15,1
"AC126614.1",-0.0214569688729659,0.106837578961106
"LINC01220",-0.0180088063811832,0.0590329165390826
"CNTNAP1",-0.0101411244250688,0.0135954400556535
"IGHV1-2",-0.0236465218450352,0.170668163662985
"IGKV1-5",-0.015306296999853,0.639395785572134
"MSMP",-0.0115318632299781,0.0181331107803685
"LHX4",-0.0109463081908204,0.0158642572394917
"AC089984.1",-0.00752037199266244,0.00679370020410934
"AIF1",2.16338988847406e-17,1
"SERPINF1",-0.0139958632961316,0.0294841447989446
"AC073314.1",-0.0108078418116636,0.015863818389657
"MIR181A1HG",-1.68070932729209e-16,0.999999999999999
"CORO1B",-2.10271657293852e-15,1
"AC092376.2",-0.0145142896227501,0.0317561618570339
"CAPG",-2.46435925394141e-17,1
"SAMSN1-AS1",-0.0116201250856584,0.0181334305054782
"SAG",-0.0220299572521857,0.115953893971113
"TRAJ39",-0.0175232394787678,0.0544841755252729
"AP000892.1",-0.0114679596258881,0.0181328792938288
"ATP2B1-AS1",9.41520784177723e-17,0.999999999999999
"IRF8",-8.0739613346601e-17,1
"SOGA1",-0.0209834039728817,0.0977269336979681
"AL138963.1",-0.0148301568070635,0.0340273750821071
"LINC01301",-0.020988435416051,0.102277104564276
"AL136172.1",-0.0130384363733303,0.024942224027137
"GML",-0.0108148864820067,0.0158638407166085
"GMFG",-2.78705853229041e-15,0.999999999999999
"ATP8A1",2.16370114953593e-15,1.00000000000001
"YES1",1.27502195094997e-15,1
"PDCL3",-2.02633712462792e-15,1
"ACTG1",5.52681680641083e-15,0.999999999999999
"MIR4435-2HG",-5.01557038482336e-17,0.999999999999998
"KIAA1217",-0.0151552154991532,0.036299043940951
"F7",-0.0108840736763762,0.015864059995146
"MYLK4",-0.0109241055588106,0.0158641868709443
"IGFBP4",-3.66836998602924e-05,0.999252441680365
"MCAM",-0.0228551536070475,0.145577570348681
"AC126283.1",-0.0240319194286588,0.198044117614696
"CR559946.1",-0.00947247076874398,0.0113277637074555
"LCP2",1.89513807688078e-15,0.999999999999997
"AKNA",-8.34496554749804e-16,1
"AC007038.1",-0.0187624571913699,0.0658587839284375
"AP001469.3",-0.0203059529999233,0.0886160502871289
"AL035252.3",-0.0100878138737339,0.013595295246811
"PCDHGB2",-0.0144284774601552,0.0317556176362818
"AC007240.1",-0.00933590010290631,0.0113274545943264
"AGBL4",-0.00626684716055739,0.00452789653661694
"AL035661.1",-0.0174230671751608,0.0522117761724821
"AL008729.2",-0.00921623450552662,0.0113271837474827
"IFITM1",8.59689070448413e-15,1
"MNDA",-0.00532985686673426,0.883545735727522
"CBFA2T3",-0.0157047542305518,0.0408427535491655
"PLA2G4C",-0.0239480834609977,0.200321674156414
"OR2A7",-0.00627152500075535,0.00452790077012015
"COG8",-0.0243035929086316,0.266530770331837
"SALL2",-0.0205137359134814,0.0886197254427798
"APOE",-0.0220512479201864,0.115954386633476
"AP003721.4",-0.0227454561673601,0.131908864903998
"RUFY4",-0.0197471559333498,0.0795111577509824
"ZFAND2A",1.27560054510127e-15,1
"SH3RF1",-0.0115462311153044,0.0181331628272773
"EGR3",-0.0022948053855515,0.951184589730216
"FZD8",-0.0162546740769769,0.0453878739910275
"MEFV",-0.0101686704139609,0.0135955148798446
"S100Z",-0.0151609642382143,0.0362990856125552
"DUSP16",5.53366944264206e-17,1
"CARD9",-0.0173603216107354,0.580071893828827
"WWC2",-0.0215865316452049,0.10911600993483
"THEMIS",1.87125381072213e-15,1
"IGKV1D-33",-0.0213721093038671,0.100009674417119
"KIAA0319",-0.011397157947128,0.0181326228211996
"ASAH2",-0.00854575066112154,0.00906032813297995
"BCL3",-5.44674226060591e-16,1
"CD200",-0.000821170518046047,0.982814084232749
"AP003097.2",-0.00732462875139997,0.0067934344423935
"ZNF80",-7.4508819986923e-05,0.998468369148639
"AL117381.1",-0.02161901444321,0.106841034086729
"CTSK",-0.0239515097589604,0.188918490580724
"CCDC81",-0.00627138386093201,0.00452790064238684
"SLC25A6",2.72119600929256e-15,0.999999999999999
"LINC01505",-0.0125640192590625,0.0226720877758276
"CD8B2",-7.36534038494005e-17,1
"AC100810.3",-0.00852863741291004,0.00906029714915563
"ARL4A",6.88529550210455e-16,0.999999999999998
"TTN",8.09172078637554e-16,1
"ATP6V1G2",-0.0239922334152147,0.195514004387238
"AL033527.3",-0.0176889621099823,0.054485978233467
"AC087276.2",-0.0101653917469237,0.013595505973869
"PIM1",1.59410846733693e-16,1
"AC092667.1",-0.0120369882602012,0.0204022695614335
"SERPINE2",-0.00242785049760981,0.948435190654035
"AP002852.1",-0.0131188653363903,0.0249426247217482
"MERTK",-0.0173082517615396,0.0522105793212994
"APOC2",-0.0142511389417469,0.0317544929701397
"AC010273.1",-0.00748299689366178,0.0067936494593226
"SPTLC3",-0.0215861403075219,0.106840333141925
"EFNA3",-0.0190050951080518,0.0681346180066777
"CTTNBP2NL",-0.0233888820714891,0.159264062584891
"AC073073.2",-0.0155881566802348,0.0385719411297264
"SMCO4",-1.72870726301752e-05,0.999648526669237
"STXBP6",-0.021575485606217,0.106840105962072
"ADAM19",-6.85403490332392e-05,0.998594425428679
"CD48",5.62297312798727e-15,1
"LINC00654",-0.00749475288377557,0.00679366542060334
"C4BPB",-0.00751367600410182,0.00679369111284159
"IGKV1-17",-0.0229330365430045,0.3853378667767
"FRY-AS1",-0.00931774570520324,0.011327413504102
"MSN",3.90492063132307e-16,1
"FAM229A",-0.0242213416542135,0.209457603926648
"AL034550.2",-0.016637317721809,0.047661987097526
"GPR18",1.51412692528617e-15,0.999999999999999
"HINT1",3.07892421768341e-15,1
"PTK2",-0.0199006071353642,0.0817872607665867
"TOMM20L",-0.0143976813536798,0.0317554223285055
"PAG1",3.49453296192976e-16,1
"SPIN2A",-0.00611651113685116,0.00452776048171097
"AL358115.1",-0.0161589890762825,0.0431166811842034
"HDHD5-AS1",-0.0189513984753861,0.0681338876767265
"SRSF3",-4.55729055724746e-15,1
"DDX17",6.23023530163937e-16,0.999999999999998
"SOD1",-6.15679059488047e-15,0.999999999999999
"NCAM1",2.52263912252138e-16,0.999999999999998
"LINC01229",-0.0123436853145395,0.0226710899543791
"AC026304.1",-0.0239929871415711,0.193481109976605
"HIST2H2AA4",-9.69258161061912e-17,0.999999999999998
"CD3D",-9.66201488009569e-15,1
"AC243960.1",-1.39592930229665e-15,0.999999999999997
"ATP5F1E",1.75777690729098e-14,1
"TSPAN7",-0.00937304613727879,0.0113275386699939
"TIMP1",-3.52835750070934e-17,0.999999999999998
"LINC02427",-0.00626947521926449,0.00452789891504232
"SMPDL3B",-0.0166352754035221,0.0476619676616745
"STMN1",1.14870141831364e-15,1
"TMIGD2",-0.000929365016440622,0.980675074192604
"TPM4",-1.50879783468661e-15,0.999999999999998
"LINC02158",-0.0143406351055109,0.0317550605448814
"AL080317.1",-0.0101825197300773,0.0135955524993333
"HOMER2",-0.0241933187755167,0.282515672450856
"CARD16",9.34337933141153e-16,0.999999999999998
"TMEM213",-0.0101634498972723,0.0135955006991457
"CKLF-CMTM1",-0.0243256101484853,0.277953700489061
"ICAM1",5.67708799723737e-16,1
"C4orf47",-0.00211316183586834,0.955448164254933
"AP001496.1",-0.0231101405970902,0.147863090835812
"LIMS1",6.64622692523123e-16,0.999999999999999
"AL031432.3",-0.012092847028256,0.0204024972171691
"AC138904.3",-0.00752421728007092,0.00679370542493007
"IGKV1-16",-0.0212700285950597,0.45841247755663
"C16orf96",-0.00620334104181221,0.00452783906299026
"CSF3R",-0.0162708155526047,0.043117643951158
"ILDR2",-0.0217087434787997,0.111394498232332
"SMAP2",-4.20270333616106e-15,1
"TMEM176B",-0.0139741766022588,0.0294840170950912
"TNFAIP6",-0.00935015292251306,0.0113274868538656
"MYO1B",-0.0207359508336019,0.0931726757299435
"ZBTB1",-2.73229478413312e-15,1
"FRMD4B",9.95282347020902e-19,0.999999999999999
"ATP5MG",-4.00239674333759e-15,0.999999999999997
"POLN",-0.0200436348315629,0.081789595705312
"SIGLEC7",-0.0233457735332521,0.161541532166647
"DAB1-AS1",-0.00748139683375403,0.00679364728689918
"SLC38A3",-0.0128441736782288,0.0249412562296617
"GLRX",1.91979045501468e-16,1
"LY6E",-5.30584062194586e-15,1
"LGALS12",-0.00917938293022011,0.0113271003395941
"AC068196.1",-0.00840610877713897,0.00906007531054295
"CXorf21",-0.0241461487002401,0.223144869580738
"AC091948.1",-0.0230067136419832,0.147860039297888
"MLF1",-4.82801049334946e-16,0.999999999999999
"PDIA3",-2.69733070668272e-15,1
"AC072061.1",-0.0220991804514218,0.407761832653331
"ZC3HAV1",4.69790713474349e-15,0.999999999999999
"HPSE2",-0.0062443929999277,0.00452787621535156
"AC007773.1",-0.0237946112121416,0.18435211437721
"GLUD1",-8.01241196984559e-16,0.999999999999999
"LINC01841",-0.0224082332383992,0.125069081070468
"MPZL2",-0.0185369942534003,0.0635834909025689
"SMIM33",-0.0151340391101836,0.0362988904372171
"COL5A2",-0.0074485582364368,0.00679360270155894
"CYB5RL",-0.0220539055726752,0.118230740996895
"IGHV3-30",-0.0235868768907711,0.351062577368599
"SCG5",-0.0152038779844857,0.0362993966875529
"AL021068.1",-0.0161799286774678,0.0431168614623027
"IL10RA",-2.13653985663318e-15,1
"CAHM",-0.0197340709165846,0.0772374609582674
"SLC25A5",7.76750411034993e-15,1
"SPEG",-0.0209324287880543,0.0954510829796194
"IL3RA",-0.0125772520186937,0.0226721477034316
"NSMCE3",-2.11635056049928e-15,1
"BBC3",6.4335653352196e-18,0.999999999999998
"KLRC2",1.90476708843985e-16,1
"LINC00659",-0.010108330171048,0.0135953509756738
"KRT81",-0.00584575967265029,0.871278600664327
"KRT72",-0.0154769160210832,0.0385710843164747
"POU4F1",-0.0102006216048858,0.0135956016703072
"COX7C",1.10535564839308e-15,1
