"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","CD8_State"
2.14548276821529e-65,1.62410341661975,0.383,0.123,4.06032613884743e-61,"15","MYBL1","CD8_Cytotoxic_Effector"
4.33934686773049e-86,1.54780056159033,0.556,0.202,8.21221394717996e-82,"15","ENC1","CD8_Cytotoxic_Effector"
9.01528369219652e-110,1.52786033680497,0.683,0.251,1.70614243874819e-105,"15","CD55","CD8_Cytotoxic_Effector"
3.03524244406501e-61,1.52339685888504,0.402,0.138,5.74419632539304e-57,"15","SSH2","CD8_Cytotoxic_Effector"
9.36570291007123e-38,1.51148817714542,0.252,0.085,1.77245927573098e-33,"15","SYT11","CD8_Cytotoxic_Effector"
4.80258236481749e-62,1.48550318715865,0.444,0.164,9.08888712541711e-58,"15","ATP2B1","CD8_Cytotoxic_Effector"
2.50204201596544e-34,1.48222971077386,0.25,0.089,4.73511451521459e-30,"15","CPT1A","CD8_Cytotoxic_Effector"
4.49411579894856e-36,1.47913367921154,0.256,0.09,8.50511414951015e-32,"15","PPP3CA","CD8_Cytotoxic_Effector"
5.72292014804121e-60,1.47298062724589,0.45,0.174,1.0830626380168e-55,"15","AUTS2","CD8_Cytotoxic_Effector"
8.27322821395911e-44,1.4470504350747,0.346,0.132,1.56570843949176e-39,"15","PTPRE","CD8_Cytotoxic_Effector"
4.12959721178852e-66,1.4336282602679,0.5,0.194,7.81526272330977e-62,"15","LPCAT1","CD8_Cytotoxic_Effector"
3.78060116848467e-85,1.33314414884313,0.671,0.287,7.15478771135723e-81,"15","B4GALT1","CD8_Cytotoxic_Effector"
3.50672429070428e-29,1.32512935040797,0.273,0.112,6.63647572015786e-25,"15","HGSNAT","CD8_Cytotoxic_Effector"
1.07659749183597e-26,1.31916207034487,0.256,0.106,2.03746075329957e-22,"15","TPP1","CD8_Cytotoxic_Effector"
9.94269455650436e-49,1.31452113105475,0.431,0.175,1.88165494481845e-44,"15","SLC20A1","CD8_Cytotoxic_Effector"
2.70800255199231e-33,1.30312120529329,0.315,0.129,5.12489482964544e-29,"15","ITPRIP","CD8_Cytotoxic_Effector"
3.18667973335837e-45,1.29215026738893,0.36,0.131,6.03079139538071e-41,"15","TYROBP","CD8_Cytotoxic_Effector"
1.37986413644298e-33,1.28843124952308,0.312,0.127,2.61139287821834e-29,"15","CYP51A1","CD8_Cytotoxic_Effector"
7.17041850238285e-136,1.27717244352383,0.915,0.509,1.35700170157595e-131,"15","PRF1","CD8_Cytotoxic_Effector"
2.56363665547238e-51,1.26517327607529,0.485,0.207,4.85168237048148e-47,"15","ATM","CD8_Cytotoxic_Effector"
8.92124630863398e-32,1.26097362850696,0.288,0.113,1.68834586390898e-27,"15","RCOR1","CD8_Cytotoxic_Effector"
3.15976847533559e-27,1.24769562007163,0.258,0.104,5.97986183957261e-23,"15","CPD","CD8_Cytotoxic_Effector"
3.27691229600484e-39,1.24217636882936,0.371,0.152,6.20155652018915e-35,"15","SNRK","CD8_Cytotoxic_Effector"
4.93710195725821e-57,1.24066731919878,0.548,0.241,9.34346545411117e-53,"15","SELPLG","CD8_Cytotoxic_Effector"
4.0416733470037e-26,1.2362929079807,0.252,0.103,7.6488668092045e-22,"15","KIAA1109","CD8_Cytotoxic_Effector"
3.7084230325644e-33,1.23386881182897,0.312,0.127,7.01819058912813e-29,"15","TMEM30A","CD8_Cytotoxic_Effector"
9.5860282346905e-30,1.21923091514364,0.298,0.124,1.81415584341518e-25,"15","SAMD9","CD8_Cytotoxic_Effector"
1.04605345313307e-30,1.21179176221342,0.315,0.132,1.97965616005434e-26,"15","TLE4","CD8_Cytotoxic_Effector"
1.79079996229929e-89,1.2116981035027,0.773,0.378,3.3890889286514e-85,"15","ZEB2","CD8_Cytotoxic_Effector"
1.36094653254923e-58,1.20544989686357,0.573,0.256,2.57559131284942e-54,"15","LNPEP","CD8_Cytotoxic_Effector"
6.21504986123718e-26,1.18281719136069,0.265,0.11,1.17619818623914e-21,"15","TRANK1","CD8_Cytotoxic_Effector"
3.7839472861466e-24,1.17641275279553,0.26,0.112,7.16112023903243e-20,"15","KDM2B","CD8_Cytotoxic_Effector"
2.15606476690665e-38,1.17588398924123,0.41,0.179,4.08035257137084e-34,"15","PTPN4","CD8_Cytotoxic_Effector"
2.923736121324e-61,1.17090379200194,0.631,0.303,5.53317060960568e-57,"15","CAST","CD8_Cytotoxic_Effector"
5.32302113859227e-31,1.16704411536896,0.338,0.147,1.00738175047859e-26,"15","SYTL2","CD8_Cytotoxic_Effector"
1.81843432260914e-26,1.16450152177916,0.292,0.127,3.44138695553779e-22,"15","ADAM8","CD8_Cytotoxic_Effector"
1.43850606578676e-24,1.16210095342922,0.254,0.106,2.72237272950144e-20,"15","MKLN1","CD8_Cytotoxic_Effector"
7.08473339239084e-24,1.16090674882383,0.277,0.124,1.34078579450997e-19,"15","GTF3C1","CD8_Cytotoxic_Effector"
1.17795155628723e-27,1.16036674673679,0.279,0.115,2.22927332027359e-23,"15","UBR2","CD8_Cytotoxic_Effector"
5.16275119414764e-79,1.14742941330232,0.771,0.417,9.77050663492441e-75,"15","CD247","CD8_Cytotoxic_Effector"
7.03563074924287e-22,1.14635831404504,0.267,0.122,1.33149311929421e-17,"15","TMBIM1","CD8_Cytotoxic_Effector"
2.10392901462549e-24,1.13427281537285,0.256,0.107,3.98168566017875e-20,"15","SPTBN1","CD8_Cytotoxic_Effector"
3.20814116378883e-29,1.11933785267699,0.373,0.179,6.07140715247036e-25,"15","FRYL","CD8_Cytotoxic_Effector"
1.07298840743334e-33,1.11806731089557,0.373,0.163,2.0306305610676e-29,"15","MYO1F","CD8_Cytotoxic_Effector"
9.56759676318075e-52,1.11459585959014,0.592,0.291,1.81066768743196e-47,"15","UTRN","CD8_Cytotoxic_Effector"
8.66995021980855e-28,1.11442070900072,0.319,0.14,1.64078807909877e-23,"15","ITCH","CD8_Cytotoxic_Effector"
3.49573273371264e-22,1.10991380948445,0.256,0.113,6.61567419855117e-18,"15","CCNT2","CD8_Cytotoxic_Effector"
2.36724809876433e-22,1.10771354027765,0.256,0.113,4.48001702691149e-18,"15","SEC14L1","CD8_Cytotoxic_Effector"
3.8452813809156e-21,1.10768294556995,0.254,0.114,7.27719501338278e-17,"15","ELF2","CD8_Cytotoxic_Effector"
6.22306983184388e-32,1.10488315876206,0.419,0.205,1.17771596567645e-27,"15","ABLIM1","CD8_Cytotoxic_Effector"
1.08146971202964e-36,1.10035188025469,0.446,0.209,2.0466814300161e-32,"15","ATP2B4","CD8_Cytotoxic_Effector"
2.94820093487931e-27,1.08642859329947,0.34,0.157,5.5794702692591e-23,"15","RIOK3","CD8_Cytotoxic_Effector"
8.66838680554719e-73,1.08571228583866,0.754,0.389,1.64049220294981e-68,"15","FLNA","CD8_Cytotoxic_Effector"
1.66106909549585e-68,1.08225603778588,0.742,0.392,3.1435732632259e-64,"15","AHNAK","CD8_Cytotoxic_Effector"
1.04798076966175e-31,1.07129818366875,0.392,0.179,1.98330360658487e-27,"15","BTN3A1","CD8_Cytotoxic_Effector"
1.1614931513877e-20,1.07113042550578,0.271,0.127,2.19812578900122e-16,"15","GSK3B","CD8_Cytotoxic_Effector"
4.89764180770029e-42,1.0624824751709,0.535,0.267,9.2687871210728e-38,"15","MACF1","CD8_Cytotoxic_Effector"
8.55986428430473e-20,1.05636226815416,0.277,0.134,1.61995431580467e-15,"15","KLHL24","CD8_Cytotoxic_Effector"
1.23289756155287e-19,1.04711405902161,0.273,0.131,2.33325863523881e-15,"15","UAP1","CD8_Cytotoxic_Effector"
4.61811251672927e-22,1.03916652423755,0.292,0.138,8.73977793791014e-18,"15","SEL1L","CD8_Cytotoxic_Effector"
5.24271242142519e-24,1.03911968249714,0.312,0.146,9.92183325754717e-20,"15","MGAT4A","CD8_Cytotoxic_Effector"
3.85528793378113e-21,1.03352471349847,0.277,0.128,7.29613241468079e-17,"15","AP3B1","CD8_Cytotoxic_Effector"
1.13373628692615e-44,1.03294571774545,0.592,0.297,2.14559592300775e-40,"15","IFNGR1","CD8_Cytotoxic_Effector"
6.68532839291626e-22,1.02887153396521,0.31,0.152,1.2651983983594e-17,"15","SETX","CD8_Cytotoxic_Effector"
3.82618885918399e-26,1.02725296338576,0.346,0.161,7.24106241600571e-22,"15","TES","CD8_Cytotoxic_Effector"
1.31918423182257e-17,1.02653432558881,0.25,0.121,2.49655615872422e-13,"15","DPYD","CD8_Cytotoxic_Effector"
3.24763602215374e-21,1.02316775805418,0.275,0.126,6.14615117192595e-17,"15","BTN3A3","CD8_Cytotoxic_Effector"
1.4955217766756e-23,1.01598096491779,0.31,0.144,2.83027496235858e-19,"15","PUM2","CD8_Cytotoxic_Effector"
2.7136143405181e-23,1.01096888885953,0.329,0.16,5.13551513943051e-19,"15","RAB29","CD8_Cytotoxic_Effector"
3.06562035251304e-19,1.00472833426025,0.254,0.117,5.80168651713093e-15,"15","ADIPOR2","CD8_Cytotoxic_Effector"
7.02691085072184e-41,1.00252503645985,0.552,0.282,1.32984287849911e-36,"15","DIAPH1","CD8_Cytotoxic_Effector"
5.74783225216397e-41,1.00126851340416,0.573,0.303,1.08777725372203e-36,"15","EFHD2","CD8_Cytotoxic_Effector"
4.01157036887069e-28,0.998925709963011,0.398,0.196,7.59189692308779e-24,"15","ADD3","CD8_Cytotoxic_Effector"
1.5576344647261e-22,0.998271361538587,0.294,0.135,2.94782322449414e-18,"15","PPP2R5A","CD8_Cytotoxic_Effector"
2.99922785533065e-39,0.995457992018673,0.531,0.264,5.67603871621326e-35,"15","PLEKHA2","CD8_Cytotoxic_Effector"
6.24312039130065e-32,0.994502903936321,0.454,0.223,1.18151053405365e-27,"15","SAMD3","CD8_Cytotoxic_Effector"
1.77324624405438e-27,0.992717951422523,0.39,0.19,3.35586851687291e-23,"15","UHMK1","CD8_Cytotoxic_Effector"
3.49335981143682e-22,0.986614284219915,0.31,0.148,6.61118344314419e-18,"15","NR1D2","CD8_Cytotoxic_Effector"
7.04399806924773e-29,0.977096729830668,0.462,0.246,1.33307663460513e-24,"15","NFKB1","CD8_Cytotoxic_Effector"
8.10111917118541e-24,0.974284855056033,0.331,0.158,1.53313680314684e-19,"15","TRAPPC10","CD8_Cytotoxic_Effector"
1.27176989042513e-26,0.970235264985798,0.379,0.185,2.40682451762956e-22,"15","SACM1L","CD8_Cytotoxic_Effector"
3.68266767470017e-20,0.969448309984953,0.3,0.147,6.96944857437007e-16,"15","USP47","CD8_Cytotoxic_Effector"
1.28129258507827e-25,0.966211502362258,0.394,0.203,2.42484621726063e-21,"15","RNF168","CD8_Cytotoxic_Effector"
2.0158854597005e-28,0.965180716609726,0.423,0.212,3.81506323248319e-24,"15","CD46","CD8_Cytotoxic_Effector"
6.18035308508153e-29,0.964837701710417,0.438,0.223,1.16963182135168e-24,"15","NIPBL","CD8_Cytotoxic_Effector"
2.8241325439254e-19,0.960680150211046,0.25,0.114,5.34467083937882e-15,"15","USP33","CD8_Cytotoxic_Effector"
2.30765467294537e-27,0.957793764138487,0.421,0.215,4.36723646854911e-23,"15","PLEK","CD8_Cytotoxic_Effector"
2.01110244371427e-26,0.955817354634761,0.423,0.221,3.80601137472926e-22,"15","GLG1","CD8_Cytotoxic_Effector"
1.05324758684413e-26,0.954756960212531,0.415,0.213,1.99327105810251e-22,"15","GOLGA4","CD8_Cytotoxic_Effector"
4.01439084416896e-19,0.952497052611237,0.321,0.166,7.59723467258975e-15,"15","RC3H1","CD8_Cytotoxic_Effector"
5.77609163573467e-38,0.951508773537011,0.556,0.297,1.09312534206279e-33,"15","SPN","CD8_Cytotoxic_Effector"
4.65761617160732e-19,0.949453018979038,0.319,0.168,8.81453860476686e-15,"15","PRKDC","CD8_Cytotoxic_Effector"
2.4559158072553e-27,0.949174668024769,0.433,0.225,4.64782066523065e-23,"15","ARID5B","CD8_Cytotoxic_Effector"
4.63428154389418e-21,0.9478920266019,0.296,0.14,8.77037782181973e-17,"15","PARP14","CD8_Cytotoxic_Effector"
2.38735600662105e-17,0.941778666964705,0.281,0.144,4.51807124253034e-13,"15","PRDM2","CD8_Cytotoxic_Effector"
5.53455908858992e-17,0.937228245125603,0.275,0.14,1.04741530751564e-12,"15","BIRC2","CD8_Cytotoxic_Effector"
7.14050398427354e-29,0.935811277830792,0.444,0.222,1.35134037902377e-24,"15","GPCPD1","CD8_Cytotoxic_Effector"
1.89764483584927e-45,0.922447076304202,0.681,0.392,3.59129285184475e-41,"15","KLRD1","CD8_Cytotoxic_Effector"
2.7246326565247e-22,0.920600286320157,0.371,0.193,5.15636730247299e-18,"15","PTPRA","CD8_Cytotoxic_Effector"
1.20760403268635e-24,0.919545581794104,0.379,0.19,2.28539063185891e-20,"15","BIRC6","CD8_Cytotoxic_Effector"
4.92281008887065e-41,0.917773592642408,0.615,0.328,9.31641809318771e-37,"15","CDC42SE1","CD8_Cytotoxic_Effector"
9.64736888369441e-20,0.916533369062453,0.329,0.172,1.82576456123917e-15,"15","CLTC","CD8_Cytotoxic_Effector"
7.31061670620274e-51,0.915892863216784,0.717,0.403,1.38353421164887e-46,"15","DDX6","CD8_Cytotoxic_Effector"
2.09037269661526e-17,0.913943753782529,0.292,0.15,3.95603032834438e-13,"15","MFSD14A","CD8_Cytotoxic_Effector"
2.06307541995421e-23,0.913094520242162,0.385,0.2,3.90437023226334e-19,"15","SPPL2A","CD8_Cytotoxic_Effector"
9.57236563442546e-16,0.912233576648006,0.26,0.132,1.81157019631502e-11,"15","TMEM43","CD8_Cytotoxic_Effector"
5.07099782109785e-17,0.900959826723053,0.265,0.13,9.59686337642768e-13,"15","KANSL1","CD8_Cytotoxic_Effector"
5.9157221152236e-30,0.897108626496822,0.502,0.277,1.11955041030607e-25,"15","EIF3A","CD8_Cytotoxic_Effector"
1.0599412512485e-19,0.896222932299658,0.329,0.17,2.00593881798779e-15,"15","RB1CC1","CD8_Cytotoxic_Effector"
3.90049725966313e-18,0.895895352726075,0.321,0.169,7.38169106391247e-14,"15","ADD1","CD8_Cytotoxic_Effector"
1.09945322644597e-42,0.893630067460069,0.658,0.356,2.08071523104899e-38,"15","ARL4C","CD8_Cytotoxic_Effector"
4.23482035528442e-30,0.892898030527012,0.523,0.288,8.01439752237577e-26,"15","CYTH1","CD8_Cytotoxic_Effector"
1.89230450914582e-31,0.889693239057682,0.525,0.283,3.58118628355847e-27,"15","ITK","CD8_Cytotoxic_Effector"
5.39091008565534e-15,0.889491274253476,0.269,0.142,1.02022973371027e-10,"15","ARFGAP3","CD8_Cytotoxic_Effector"
3.10675794949874e-39,0.889227352584657,0.654,0.385,5.87953941942637e-35,"15","NFE2L2","CD8_Cytotoxic_Effector"
2.18293437967587e-36,0.888177621009916,0.602,0.34,4.13120331353658e-32,"15","CDK17","CD8_Cytotoxic_Effector"
3.09483593134574e-21,0.878076248055201,0.381,0.205,5.85697700007182e-17,"15","TBX21","CD8_Cytotoxic_Effector"
9.66445733063569e-20,0.876762293852556,0.304,0.149,1.8289985498228e-15,"15","CASP8","CD8_Cytotoxic_Effector"
9.19999140097514e-14,0.876285204314192,0.252,0.135,1.74109837263455e-09,"15","POM121","CD8_Cytotoxic_Effector"
2.10707421869998e-18,0.875782176640433,0.306,0.156,3.98763795888971e-14,"15","KMT2C","CD8_Cytotoxic_Effector"
3.70973955561545e-18,0.875649041680848,0.342,0.185,7.02068210900224e-14,"15","DNAJC3","CD8_Cytotoxic_Effector"
3.06700418856954e-70,0.867697571500078,0.871,0.544,5.80430542686786e-66,"15","SYTL3","CD8_Cytotoxic_Effector"
5.82239933080863e-18,0.863366821320714,0.323,0.17,1.10188907335553e-13,"15","CEP350","CD8_Cytotoxic_Effector"
3.20239914419021e-15,0.862137481040507,0.277,0.146,6.06054038037997e-11,"15","CRBN","CD8_Cytotoxic_Effector"
7.36749215151767e-37,0.85963143150236,0.646,0.382,1.39429788967472e-32,"15","SUN2","CD8_Cytotoxic_Effector"
1.50347637035622e-12,0.854382529415085,0.25,0.137,2.84532903089914e-08,"15","PBRM1","CD8_Cytotoxic_Effector"
3.29388049346517e-30,0.853422633225928,0.544,0.31,6.23366883388284e-26,"15","SLA2","CD8_Cytotoxic_Effector"
4.15689411615261e-30,0.849004687750791,0.558,0.318,7.86692211481881e-26,"15","IQGAP2","CD8_Cytotoxic_Effector"
5.58110704810606e-18,0.848965129912145,0.335,0.179,1.05622450885407e-13,"15","TMOD3","CD8_Cytotoxic_Effector"
1.63959794367773e-17,0.848672830257955,0.346,0.19,3.10293910841011e-13,"15","TPST2","CD8_Cytotoxic_Effector"
2.05502262248683e-20,0.844838729668037,0.362,0.189,3.88913031305633e-16,"15","NCKAP1L","CD8_Cytotoxic_Effector"
4.25307531720799e-14,0.843402894356825,0.254,0.133,8.04894503781611e-10,"15","NORAD","CD8_Cytotoxic_Effector"
8.6835322068192e-23,0.839059828990923,0.425,0.232,1.64335847014053e-18,"15","LBR","CD8_Cytotoxic_Effector"
9.68410717966489e-20,0.838038593509934,0.367,0.196,1.83271728375158e-15,"15","DOCK10","CD8_Cytotoxic_Effector"
8.72937915262234e-19,0.837683595642411,0.36,0.196,1.65203500463378e-14,"15","FBXO34","CD8_Cytotoxic_Effector"
2.08214683989453e-33,0.837543935384023,0.617,0.365,3.94046289450041e-29,"15","CHD1","CD8_Cytotoxic_Effector"
7.52968133770931e-21,0.835912028070281,0.392,0.211,1.42499219316149e-16,"15","KDM5A","CD8_Cytotoxic_Effector"
3.30604426357866e-17,0.835843470730542,0.312,0.165,6.25668876882262e-13,"15","INPP5D","CD8_Cytotoxic_Effector"
2.53789117110413e-15,0.835764858401445,0.273,0.143,4.80295904131456e-11,"15","MAP3K2","CD8_Cytotoxic_Effector"
5.49519435666789e-39,0.83521666845893,0.673,0.393,1.0399655319994e-34,"15","STAT4","CD8_Cytotoxic_Effector"
8.70020601757457e-24,0.832217157517431,0.462,0.257,1.64651398882599e-19,"15","PYHIN1","CD8_Cytotoxic_Effector"
6.80264940921485e-18,0.832141521663461,0.315,0.162,1.28740140069391e-13,"15","CAND1","CD8_Cytotoxic_Effector"
2.73955577101869e-23,0.831011807582455,0.481,0.284,5.18460929665287e-19,"15","MAP3K8","CD8_Cytotoxic_Effector"
5.31954002390172e-19,0.829242337910984,0.371,0.203,1.0067229495234e-14,"15","STAG2","CD8_Cytotoxic_Effector"
7.93656753097917e-32,0.827901990328559,0.594,0.335,1.50199540523781e-27,"15","RALGAPA1","CD8_Cytotoxic_Effector"
3.30569660337952e-22,0.826360041764224,0.435,0.242,6.25603082189575e-18,"15","ATP8A1","CD8_Cytotoxic_Effector"
9.72177337025564e-19,0.825939802688745,0.344,0.182,1.83984561032088e-14,"15","OSBPL8","CD8_Cytotoxic_Effector"
4.23681807920452e-15,0.825478515496292,0.267,0.138,8.01817821489455e-11,"15","NFAT5","CD8_Cytotoxic_Effector"
1.46605186749177e-14,0.825421128822354,0.288,0.157,2.77450315922818e-10,"15","CCPG1","CD8_Cytotoxic_Effector"
1.25293450186667e-20,0.824269970499266,0.415,0.23,2.37117854478266e-16,"15","VPS4B","CD8_Cytotoxic_Effector"
5.76614552077993e-24,0.82170445197257,0.442,0.236,1.0912430398076e-19,"15","VPS13C","CD8_Cytotoxic_Effector"
6.83441789551543e-17,0.819494488457632,0.346,0.195,1.2934135867263e-12,"15","BPTF","CD8_Cytotoxic_Effector"
4.48344931840033e-17,0.818462599433168,0.331,0.178,8.48492783507262e-13,"15","PJA2","CD8_Cytotoxic_Effector"
5.22205164597392e-16,0.814278342021985,0.312,0.169,9.88273274000564e-12,"15","BRAF","CD8_Cytotoxic_Effector"
1.02924373255012e-12,0.812710309451442,0.26,0.144,1.9478437638511e-08,"15","PRKCQ","CD8_Cytotoxic_Effector"
2.70770268468265e-38,0.811807389570046,0.677,0.398,5.12432733076191e-34,"15","IQGAP1","CD8_Cytotoxic_Effector"
5.60568797388711e-18,0.808240442777917,0.352,0.192,1.06087644905814e-13,"15","EPB41","CD8_Cytotoxic_Effector"
1.08634934282131e-18,0.807854103233177,0.367,0.201,2.05591613128932e-14,"15","ACIN1","CD8_Cytotoxic_Effector"
1.3019919692512e-32,0.805132504777946,0.617,0.367,2.4640198018079e-28,"15","MBP","CD8_Cytotoxic_Effector"
3.7313829437138e-34,0.804996450706521,0.631,0.358,7.06164222097837e-30,"15","TLN1","CD8_Cytotoxic_Effector"
2.12937525183269e-18,0.801651723124104,0.373,0.205,4.02984266409337e-14,"15","TM9SF2","CD8_Cytotoxic_Effector"
9.42653348172786e-21,0.79951717036355,0.402,0.218,1.783971461417e-16,"15","PTBP3","CD8_Cytotoxic_Effector"
3.55406912958723e-14,0.795443756759782,0.277,0.148,6.72607582774383e-10,"15","RUNX1","CD8_Cytotoxic_Effector"
2.75251679317649e-15,0.793714577288487,0.308,0.169,5.20913803108651e-11,"15","CCDC88C","CD8_Cytotoxic_Effector"
4.29339139320476e-16,0.790994266019436,0.323,0.176,8.12524321164001e-12,"15","ZNF292","CD8_Cytotoxic_Effector"
9.83887522091147e-22,0.790772343213917,0.452,0.254,1.8620071355575e-17,"15","PAFAH1B1","CD8_Cytotoxic_Effector"
7.70169178731804e-12,0.785480365179638,0.254,0.142,1.45754517074994e-07,"15","CLIC3","CD8_Cytotoxic_Effector"
1.90696702880364e-18,0.779937017576017,0.39,0.22,3.60893510201088e-14,"15","OGA","CD8_Cytotoxic_Effector"
4.34889531127545e-14,0.779483451410484,0.288,0.158,8.23028437658879e-10,"15","TNIK","CD8_Cytotoxic_Effector"
3.24129352159833e-14,0.777917403798322,0.29,0.159,6.13414798962484e-10,"15","GFPT1","CD8_Cytotoxic_Effector"
2.23901685103882e-31,0.77623017157647,0.627,0.377,4.23733939059096e-27,"15","NEAT1","CD8_Cytotoxic_Effector"
2.9653570538793e-15,0.775499397456895,0.329,0.185,5.61193822446658e-11,"15","XRN1","CD8_Cytotoxic_Effector"
1.13095169055156e-21,0.772500645541852,0.458,0.26,2.14032607436883e-17,"15","APOL6","CD8_Cytotoxic_Effector"
1.44126253756785e-14,0.771364897905055,0.327,0.188,2.72758935234716e-10,"15","FAM13B","CD8_Cytotoxic_Effector"
2.31901478512653e-11,0.770503578759891,0.252,0.141,4.38873548085196e-07,"15","CNOT4","CD8_Cytotoxic_Effector"
4.6920827115838e-18,0.768952678422915,0.423,0.253,8.87976653167234e-14,"15","GPRIN3","CD8_Cytotoxic_Effector"
2.1548458049745e-17,0.768444184718332,0.373,0.209,4.07804568591424e-13,"15","SATB1","CD8_Cytotoxic_Effector"
5.94250666885987e-14,0.766085217308663,0.283,0.155,1.12461938708173e-09,"15","MSL2","CD8_Cytotoxic_Effector"
6.74496861113668e-23,0.764334800642558,0.475,0.265,1.27648530965762e-18,"15","SEMA4D","CD8_Cytotoxic_Effector"
4.08068984561104e-14,0.763622327896178,0.335,0.195,7.72270553281889e-10,"15","TAOK3","CD8_Cytotoxic_Effector"
3.02920571902084e-17,0.76336036087997,0.404,0.239,5.73277182324694e-13,"15","TACC1","CD8_Cytotoxic_Effector"
1.10702423699879e-11,0.758928314304272,0.267,0.153,2.09504336852021e-07,"15","S1PR4","CD8_Cytotoxic_Effector"
2.06032090100064e-13,0.758025373285792,0.304,0.175,3.89915730514371e-09,"15","NRDC","CD8_Cytotoxic_Effector"
3.87455067753717e-15,0.757171677742492,0.3,0.161,7.3325871572391e-11,"15","ASH1L","CD8_Cytotoxic_Effector"
2.53474750913086e-22,0.755901944632948,0.504,0.298,4.79700966103015e-18,"15","STK10","CD8_Cytotoxic_Effector"
3.41142778057085e-36,0.752624173955603,0.702,0.437,6.45612707473033e-32,"15","AKNA","CD8_Cytotoxic_Effector"
2.20271760737376e-44,0.752288926360703,0.8,0.507,4.16864307195484e-40,"15","TNFRSF1B","CD8_Cytotoxic_Effector"
1.52896967787785e-13,0.751988674446671,0.315,0.182,2.89357511538383e-09,"15","LMNB1","CD8_Cytotoxic_Effector"
3.17473666786064e-22,0.751703634151658,0.498,0.295,6.00818914392626e-18,"15","BIN2","CD8_Cytotoxic_Effector"
1.20840424175256e-10,0.748574454772338,0.262,0.156,2.28690502751673e-06,"15","DSTN","CD8_Cytotoxic_Effector"
1.03058440792956e-17,0.747242832264471,0.406,0.233,1.95038099200669e-13,"15","RFTN1","CD8_Cytotoxic_Effector"
1.33822333466414e-14,0.746488933040147,0.331,0.189,2.53258766085188e-10,"15","COPA","CD8_Cytotoxic_Effector"
1.68262831716572e-18,0.746220741282762,0.417,0.238,3.18437409023612e-14,"15","PPP4R3A","CD8_Cytotoxic_Effector"
1.2475889247445e-25,0.746017457215383,0.575,0.341,2.36106204007896e-21,"15","SMARCA5","CD8_Cytotoxic_Effector"
5.066829221604e-13,0.744471406626244,0.292,0.164,9.58897430188557e-09,"15","SAFB","CD8_Cytotoxic_Effector"
3.31245814496257e-11,0.743883043097326,0.265,0.153,6.26882703934167e-07,"15","EFCAB14","CD8_Cytotoxic_Effector"
1.0273738272076e-17,0.742026423781017,0.404,0.232,1.94430496799038e-13,"15","JOSD1","CD8_Cytotoxic_Effector"
2.55618151243718e-11,0.7415863762734,0.269,0.156,4.83757351228737e-07,"15","UBQLN1","CD8_Cytotoxic_Effector"
7.60947593145004e-22,0.736294159686681,0.529,0.331,1.44009332002692e-17,"15","CD47","CD8_Cytotoxic_Effector"
1.62079727151086e-13,0.735016757116913,0.31,0.178,3.06735883633431e-09,"15","HELZ","CD8_Cytotoxic_Effector"
5.51064059392943e-14,0.734043109134751,0.294,0.16,1.04288873240114e-09,"15","SRPK2","CD8_Cytotoxic_Effector"
2.31444461597265e-15,0.733041976069573,0.388,0.231,4.38008643572824e-11,"15","CCNT1","CD8_Cytotoxic_Effector"
3.28791733625446e-14,0.732636947736112,0.346,0.204,6.22238355886156e-10,"15","BDP1","CD8_Cytotoxic_Effector"
8.86992409672537e-28,0.730929627995621,0.631,0.388,1.67863313530528e-23,"15","GPR65","CD8_Cytotoxic_Effector"
4.90939145471555e-16,0.729634652246815,0.362,0.204,9.29102332804919e-12,"15","PHF3","CD8_Cytotoxic_Effector"
1.94392931544155e-16,0.72644342234149,0.423,0.26,3.67888622947313e-12,"15","CNOT2","CD8_Cytotoxic_Effector"
8.05087806912489e-12,0.726194068700418,0.271,0.153,1.52362867458188e-07,"15","SP3","CD8_Cytotoxic_Effector"
6.36592389809488e-15,0.724348498676767,0.342,0.195,1.20475109771446e-10,"15","HIST1H1E","CD8_Cytotoxic_Effector"
7.42498370333041e-23,0.724004944691157,0.531,0.313,1.40517816585528e-18,"15","CANX","CD8_Cytotoxic_Effector"
9.98282175944023e-21,0.72286110748945,0.525,0.337,1.88924901797406e-16,"15","AOAH","CD8_Cytotoxic_Effector"
1.06509366161958e-15,0.722336802874193,0.369,0.213,2.01568975461506e-11,"15","RNF115","CD8_Cytotoxic_Effector"
3.185364932973e-25,0.721030263424514,0.565,0.333,6.0283031356514e-21,"15","RORA","CD8_Cytotoxic_Effector"
1.67288406312021e-31,0.72069909121063,0.673,0.417,3.16593308945499e-27,"15","ITGA4","CD8_Cytotoxic_Effector"
4.2660479999375e-39,0.719679013495043,0.815,0.487,8.07349583988171e-35,"15","GZMH","CD8_Cytotoxic_Effector"
5.13368983075918e-13,0.718952586509981,0.312,0.181,9.71550800471175e-09,"15","SMU1","CD8_Cytotoxic_Effector"
5.1728409056703e-22,0.71680677828164,0.535,0.331,9.78960141398105e-18,"15","FMNL1","CD8_Cytotoxic_Effector"
5.20383912335618e-14,0.71532736596334,0.312,0.174,9.84826554095157e-10,"15","TM9SF3","CD8_Cytotoxic_Effector"
4.9840556999214e-11,0.706559206832698,0.279,0.165,9.43232541210126e-07,"15","SIRT2","CD8_Cytotoxic_Effector"
