"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.6339558147372e-58,0.25273793317984,0.396,0.289,3.09226137939015e-54,"0","ANXA5"
3.70668162187579e-58,0.282845621317316,0.304,0.213,7.01489496939994e-54,"0","NDUFB6"
1.04002552219802e-57,0.29560755481212,0.296,0.209,1.96824830075976e-53,"0","YTHDF2"
6.70152982686037e-57,0.303739407617878,0.311,0.223,1.26826451973332e-52,"0","H2AFX"
1.00008584435626e-56,0.284825327801314,0.295,0.208,1.89266246044423e-52,"0","PFDN2"
1.06558574986306e-56,0.267913538002747,0.312,0.22,2.01662103161584e-52,"0","C18orf32"
1.21465696325854e-56,0.305913480768279,0.291,0.205,2.29873830296678e-52,"0","DDX27"
1.23028652242543e-56,0.31913494720944,0.269,0.187,2.32831724369012e-52,"0","MANF"
1.39206871904327e-56,0.252355308592619,0.389,0.284,2.63449005078938e-52,"0","DDX18"
3.273345624831e-56,0.296010366451248,0.283,0.199,6.19480659499267e-52,"0","COQ10B"
3.68380706236159e-56,0.285077741162746,0.289,0.204,6.97160486551932e-52,"0","TM2D3"
3.27112150884394e-55,0.290021061326573,0.303,0.217,6.19059745548716e-51,"0","STAU1"
4.0605270132765e-55,0.27621970494468,0.296,0.21,7.68454737262577e-51,"0","MECP2"
4.67541683774304e-55,0.26176779029052,0.344,0.25,8.84822636542871e-51,"0","CLDND1"
8.15469778792292e-54,0.252886475905387,0.381,0.277,1.54327655636441e-49,"0","IFNGR1"
1.54531679658094e-53,0.252820424643926,0.347,0.251,2.92451203752943e-49,"0","ANXA2"
3.83302335160098e-53,0.2504959806732,0.383,0.284,7.25399669290485e-49,"0","ATP1A1"
5.53732061586807e-52,0.324550383098815,0.252,0.177,1.04793792655303e-47,"0","NOP56"
8.59757583179559e-52,0.274161177036874,0.309,0.223,1.62709122616732e-47,"0","CKS2"
2.34702940075508e-51,0.296108135530914,0.271,0.193,4.44175314092899e-47,"0","RNF138"
2.57561967836402e-51,0.276691963881378,0.349,0.258,4.8743602413039e-47,"0","RELB"
9.83576974146093e-51,0.321262213529292,0.259,0.185,1.86141942357148e-46,"0","RELA"
1.31389690596146e-50,0.25478313435747,0.343,0.253,2.48654989453207e-46,"0","ZFAND5"
1.67806103043196e-50,0.332104510521099,0.257,0.182,3.17573050009247e-46,"0","PNP"
3.84019763597683e-50,0.263600437566277,0.285,0.205,7.26757402608614e-46,"0","PPP6C"
1.28995601488755e-49,0.276034244069663,0.264,0.187,2.44124175817469e-45,"0","ADIPOR1"
3.80702670217595e-49,0.280142769066421,0.25,0.176,7.20479803386799e-45,"0","MRPL47"
2.92329928151738e-48,0.275211585847564,0.271,0.194,5.53234389027164e-44,"0","RTN4"
9.97468301341656e-46,0.286357931695365,0.254,0.182,1.88770876028908e-41,"0","FBXO34"
6.05166828710825e-44,0.287012797809551,0.251,0.181,1.14527822333524e-39,"0","METAP2"
1.73787721898572e-42,0.270293772587578,0.265,0.194,3.28893263693048e-38,"0","ISG20L2"
5.06575158318358e-41,0.263360083952437,0.257,0.188,9.58693487117493e-37,"0","SAR1A"
7.46510920713462e-41,0.291119078043735,0.267,0.198,1.41277191745023e-36,"0","KDM6B"
3.91911613888411e-34,0.265890048907711,0.263,0.2,7.41692729283818e-30,"0","NEU1"
0,1.78848337439979,0.664,0.244,0,"1","GIMAP4"
0,1.53813480051209,0.75,0.332,0,"1","GIMAP7"
